episode,shots,reward,mode_switches,moving_avg_shots,moving_avg_rewards
4356,100,26.90000000000002,4,72.41,31.24899999999997
4357,85,31.399999999999928,3,72.42,31.217999999999975
4358,64,30.49999999999996,4,72.32,31.197999999999976
4359,94,27.500000000000014,2,72.79,31.210999999999977
4360,90,33.89999999999996,2,72.68,31.22199999999998
4361,84,31.499999999999957,2,72.93,31.166999999999977
4362,32,36.699999999999996,2,72.5,31.239999999999974
4363,62,33.69999999999999,2,72.13,31.24699999999997
4364,62,33.70000000000002,2,71.8,31.27999999999997
4365,89,30.999999999999957,2,72.15,31.21499999999997
4366,76,35.299999999999955,4,72.11,31.24899999999997
4367,36,30.299999999999976,2,71.16,31.283999999999978
4368,28,40.099999999999994,3,70.46,31.413999999999973
4369,109,19.99999999999998,3,70.81,31.378999999999973
4370,63,36.59999999999996,6,70.59,31.460999999999977
4371,77,35.19999999999998,2,70.73,31.50699999999997
4372,62,36.69999999999995,2,70.24,31.61599999999997
4373,29,34.0,3,69.89,31.620999999999967
4374,63,24.599999999999962,2,69.76,31.513999999999974
4375,54,34.49999999999994,2,69.15,31.63499999999997
4376,71,32.8,4,69.46,31.603999999999978
4377,67,33.2,4,69.3,31.649999999999974
4378,64,30.49999999999998,3,68.93,31.686999999999976
4379,72,29.69999999999996,4,69.04,31.645999999999972
4380,83,28.600000000000023,3,69.23,31.62699999999997
4381,67,33.19999999999997,3,68.75,31.67499999999997
4382,37,39.2,3,68.76,31.733999999999966
4383,110,25.89999999999991,5,69.19,31.63099999999997
4384,90,27.899999999999988,5,69.14,31.635999999999967
4385,85,25.39999999999992,2,69.42,31.547999999999973
4386,63,27.59999999999996,2,69.65,31.46499999999997
4387,80,28.899999999999974,2,70.05,31.364999999999974
4388,46,32.29999999999998,2,69.67,31.34299999999998
4389,100,29.89999999999995,4,70.08,31.331999999999976
4390,54,37.499999999999986,4,69.76,31.423999999999978
4391,60,30.899999999999977,5,69.31,31.438999999999975
4392,48,32.09999999999995,2,69.02,31.467999999999975
4393,122,24.70000000000002,5,69.28,31.44199999999997
4394,76,29.30000000000002,3,69.57,31.352999999999973
4395,75,29.4,2,69.67,31.312999999999974
4396,84,31.499999999999968,2,69.79,31.390999999999973
4397,87,34.2,2,69.92,31.437999999999974
4398,112,28.699999999999974,2,70.25,31.434999999999967
4399,67,36.199999999999946,4,70.37,31.482999999999965
4400,68,27.099999999999994,2,70.38,31.421999999999965
4401,34,39.49999999999998,4,69.96,31.52399999999997
4402,87,28.200000000000017,2,70.51,31.528999999999968
4403,85,28.399999999999977,3,70.54,31.52599999999997
4404,41,26.79999999999997,4,70.49,31.410999999999976
4405,43,32.599999999999966,2,70.14,31.415999999999976
4406,84,28.499999999999986,4,70.31,31.39899999999998
4407,82,28.69999999999998,2,70.58,31.311999999999976
4408,44,38.49999999999998,6,70.24,31.34599999999997
4409,71,35.79999999999999,4,70.32,31.367999999999974
4410,78,29.099999999999994,4,70.44,31.355999999999973
4411,85,22.400000000000006,4,70.78,31.26199999999998
4412,48,32.100000000000016,2,70.56,31.283999999999974
4413,99,27.000000000000014,2,70.98,31.211999999999975
4414,88,28.099999999999994,4,70.87,31.22299999999997
4415,55,34.39999999999999,4,70.48,31.291999999999977
4416,83,28.59999999999999,2,70.5,31.259999999999977
4417,47,32.19999999999999,2,70.04,31.33599999999997
4418,92,30.699999999999932,2,70.22,31.287999999999975
4419,49,25.999999999999957,2,69.91,31.288999999999973
4420,41,35.8,4,69.96,31.253999999999976
4421,71,29.79999999999996,4,70.16,31.20399999999998
4422,100,29.899999999999984,4,70.9,31.189999999999976
4423,94,33.499999999999936,3,71.16,31.223999999999982
4424,81,34.79999999999996,4,71.58,31.241999999999983
4425,81,28.8,2,71.79,31.220999999999982
4426,58,31.1,4,71.86,31.213999999999977
4427,104,26.499999999999968,4,72.29,31.17099999999998
4428,99,29.99999999999995,4,72.25,31.204999999999977
4429,81,31.799999999999933,4,72.56,31.143999999999973
4430,36,27.29999999999999,5,72.17,31.18299999999998
4431,41,32.8,4,71.59,31.240999999999982
4432,46,38.29999999999998,4,71.22,31.33799999999998
4433,72,35.69999999999993,4,70.96,31.483999999999977
4434,76,29.299999999999976,4,71.02,31.447999999999983
4435,105,26.399999999999906,4,71.53,31.45699999999998
4436,96,33.29999999999995,4,71.81,31.48899999999998
4437,86,28.299999999999965,4,71.63,31.50699999999998
4438,68,36.099999999999945,4,71.68,31.561999999999976
4439,97,33.19999999999996,4,72.03,31.526999999999973
4440,59,36.99999999999993,2,71.95,31.53499999999998
4441,81,28.799999999999926,2,72.13,31.456999999999972
4442,70,29.899999999999956,5,72.06,31.403999999999975
4443,51,31.80000000000001,2,71.75,31.37499999999998
4444,108,26.09999999999999,4,71.89,31.300999999999977
4445,62,27.69999999999994,3,72.04,31.195999999999977
4446,52,31.69999999999997,4,71.71,31.228999999999974
4447,48,32.099999999999994,4,71.34,31.20599999999997
4448,54,34.49999999999997,2,70.74,31.29599999999997
4449,38,39.09999999999997,4,70.56,31.37399999999997
4450,45,26.400000000000006,3,70.3,31.309999999999977
4451,92,30.70000000000001,3,70.88,31.28199999999997
4452,90,27.899999999999928,5,70.99,31.240999999999975
4453,62,36.69999999999994,2,70.7,31.329999999999973
4454,60,33.899999999999935,3,70.81,31.34899999999998
4455,69,35.99999999999994,4,71.16,31.31399999999998
4456,86,31.299999999999947,2,71.02,31.357999999999976
4457,60,36.89999999999999,2,70.77,31.412999999999975
4458,59,34.00000000000001,3,70.72,31.447999999999976
4459,59,36.99999999999996,4,70.37,31.542999999999974
4460,49,35.0,4,69.96,31.553999999999974
4461,55,31.399999999999956,2,69.67,31.55299999999998
4462,38,36.09999999999997,4,69.73,31.546999999999976
4463,101,26.799999999999915,4,70.12,31.47799999999997
4464,101,26.799999999999983,3,70.51,31.408999999999974
4465,39,38.99999999999998,4,70.01,31.488999999999972
4466,56,34.299999999999955,4,69.81,31.478999999999978
4467,41,35.79999999999998,2,69.86,31.533999999999978
4468,39,35.99999999999998,4,69.97,31.492999999999974
4469,65,27.399999999999963,3,69.53,31.566999999999975
4470,115,28.399999999999956,4,70.05,31.48499999999998
4471,71,35.79999999999997,4,69.99,31.490999999999975
4472,51,34.79999999999998,2,69.88,31.47199999999998
4473,89,30.999999999999908,2,70.48,31.44199999999998
4474,73,23.599999999999973,2,70.58,31.43199999999998
4475,116,25.29999999999996,4,71.2,31.33999999999998
4476,55,37.39999999999996,4,71.04,31.385999999999978
4477,72,32.69999999999993,2,71.09,31.380999999999972
4478,85,34.39999999999995,3,71.3,31.419999999999973
4479,44,38.49999999999998,4,71.02,31.507999999999974
4480,72,35.69999999999993,3,70.91,31.57899999999997
4481,56,31.29999999999999,3,70.8,31.559999999999974
4482,37,36.19999999999997,2,70.8,31.529999999999973
4483,51,31.79999999999997,2,70.21,31.588999999999974
4484,72,32.69999999999995,4,70.03,31.636999999999972
4485,82,22.699999999999985,2,70.0,31.60999999999997
4486,124,27.499999999999893,2,70.61,31.608999999999973
4487,60,33.89999999999999,4,70.41,31.658999999999974
4488,60,36.89999999999994,2,70.55,31.704999999999973
4489,110,25.89999999999994,3,70.65,31.664999999999978
4490,33,33.6,3,70.44,31.625999999999976
4491,82,28.699999999999957,4,70.66,31.60399999999997
4492,74,32.499999999999986,4,70.92,31.60799999999997
4493,49,34.99999999999997,4,70.19,31.710999999999967
4494,97,30.19999999999989,4,70.4,31.719999999999967
4495,82,28.70000000000001,2,70.47,31.712999999999965
4496,71,32.800000000000004,3,70.34,31.725999999999967
4497,44,38.49999999999997,6,69.91,31.76899999999997
4498,56,25.29999999999996,2,69.35,31.734999999999967
4499,61,33.79999999999999,2,69.29,31.710999999999977
4500,63,27.59999999999998,2,69.24,31.715999999999973
4501,47,35.19999999999999,4,69.37,31.67299999999997
4502,109,25.999999999999964,2,69.59,31.650999999999964
4503,68,36.099999999999966,4,69.42,31.727999999999966
4504,81,34.79999999999997,2,69.82,31.80799999999997
4505,89,30.999999999999936,4,70.28,31.79199999999997
4506,82,25.699999999999964,2,70.26,31.763999999999964
4507,39,38.99999999999998,2,69.83,31.866999999999965
4508,97,33.20000000000001,3,70.36,31.813999999999968
4509,70,32.899999999999984,2,70.35,31.784999999999968
4510,56,37.29999999999999,5,70.13,31.866999999999965
4511,64,30.49999999999999,4,69.92,31.94799999999997
4512,79,28.99999999999997,4,70.23,31.91699999999997
4513,97,24.19999999999995,2,70.21,31.888999999999967
4514,70,32.89999999999994,5,70.03,31.936999999999966
4515,64,30.499999999999986,2,70.12,31.89799999999997
4516,120,27.89999999999997,2,70.49,31.890999999999966
4517,79,29.000000000000007,3,70.81,31.85899999999997
4518,46,38.29999999999999,4,70.35,31.934999999999967
4519,63,36.59999999999997,4,70.49,32.04099999999997
4520,91,24.799999999999976,2,70.99,31.930999999999973
4521,118,28.09999999999988,2,71.46,31.91399999999997
4522,106,26.299999999999997,2,71.52,31.87799999999997
4523,69,23.99999999999995,2,71.27,31.78299999999997
4524,58,31.09999999999995,2,71.04,31.74599999999997
4525,114,28.499999999999954,2,71.37,31.74299999999997
4526,62,30.699999999999946,4,71.41,31.738999999999965
4527,94,33.49999999999994,2,71.31,31.808999999999966
4528,63,30.59999999999998,4,70.95,31.81499999999997
4529,48,32.099999999999994,4,70.62,31.817999999999966
4530,69,29.999999999999947,3,70.95,31.844999999999963
4531,76,23.29999999999999,3,71.3,31.749999999999964
4532,75,35.399999999999935,2,71.59,31.720999999999968
4533,72,35.699999999999974,6,71.59,31.720999999999968
4534,78,29.099999999999937,5,71.61,31.718999999999966
4535,58,31.099999999999966,2,71.14,31.765999999999963
4536,91,27.799999999999983,2,71.09,31.710999999999963
4537,83,31.599999999999994,4,71.06,31.743999999999964
4538,65,30.39999999999997,2,71.03,31.686999999999966
4539,34,33.5,3,70.4,31.68999999999997
4540,59,36.999999999999986,4,70.4,31.689999999999962
4541,92,27.699999999999974,2,70.51,31.678999999999963
4542,108,29.099999999999884,2,70.89,31.670999999999964
4543,37,36.19999999999997,2,70.75,31.714999999999964
4544,62,30.699999999999996,3,70.29,31.760999999999964
4545,70,35.89999999999994,6,70.37,31.842999999999964
4546,76,32.29999999999997,2,70.61,31.848999999999965
4547,58,31.099999999999977,3,70.71,31.83899999999997
4548,116,25.30000000000002,2,71.33,31.74699999999997
4549,54,31.499999999999954,4,71.49,31.67099999999997
4550,97,30.199999999999967,4,72.01,31.708999999999964
4551,57,34.19999999999999,4,71.66,31.743999999999964
4552,118,25.099999999999962,2,71.94,31.715999999999962
4553,61,33.799999999999955,6,71.93,31.686999999999962
4554,113,28.599999999999902,3,72.46,31.633999999999965
4555,117,28.19999999999987,3,72.94,31.555999999999962
4556,39,32.999999999999986,2,72.47,31.57299999999997
4557,86,28.299999999999976,4,72.73,31.486999999999966
4558,90,30.89999999999996,4,73.04,31.45599999999997
4559,116,25.300000000000026,4,73.61,31.338999999999974
4560,89,21.99999999999998,3,74.01,31.208999999999975
4561,83,34.599999999999966,3,74.29,31.240999999999968
4562,57,37.19999999999996,2,74.48,31.251999999999967
4563,46,35.29999999999999,4,73.93,31.336999999999968
4564,90,33.89999999999998,3,73.82,31.40799999999997
4565,49,34.99999999999999,2,73.92,31.36799999999997
4566,60,33.899999999999984,4,73.96,31.36399999999997
4567,48,32.09999999999998,5,74.03,31.326999999999966
4568,125,27.399999999999864,3,74.89,31.240999999999968
4569,57,28.199999999999957,5,74.81,31.24899999999996
4570,60,30.89999999999997,3,74.26,31.273999999999965
4571,41,38.79999999999999,5,73.96,31.303999999999963
4572,64,33.49999999999999,4,74.09,31.290999999999972
4573,54,25.499999999999986,4,73.74,31.235999999999972
4574,65,33.39999999999998,4,73.66,31.333999999999975
4575,72,35.69999999999994,2,73.22,31.43799999999997
4576,77,32.19999999999996,4,73.44,31.385999999999967
4577,94,30.49999999999995,2,73.66,31.363999999999965
4578,98,30.099999999999966,2,73.79,31.320999999999962
4579,76,32.300000000000004,6,74.11,31.258999999999965
4580,89,33.99999999999997,6,74.28,31.241999999999972
4581,93,27.59999999999991,4,74.65,31.20499999999997
4582,70,35.89999999999995,2,74.98,31.20199999999997
4583,85,28.40000000000001,2,75.32,31.16799999999997
4584,91,27.79999999999995,5,75.51,31.118999999999968
4585,62,33.699999999999974,4,75.31,31.228999999999964
4586,70,20.899999999999988,2,74.77,31.16299999999996
4587,86,28.29999999999999,5,75.03,31.106999999999967
4588,63,33.59999999999998,2,75.06,31.07399999999997
4589,87,34.199999999999946,2,74.83,31.156999999999968
4590,51,31.79999999999999,2,75.01,31.138999999999967
4591,73,29.599999999999955,4,74.92,31.147999999999964
4592,97,27.19999999999998,2,75.15,31.094999999999967
4593,70,32.89999999999998,2,75.36,31.07399999999997
4594,90,27.900000000000013,4,75.29,31.050999999999974
4595,97,30.19999999999996,3,75.44,31.065999999999967
4596,69,32.99999999999997,2,75.42,31.06799999999997
4597,80,28.89999999999997,4,75.78,30.97199999999997
4598,76,29.300000000000004,3,75.98,31.011999999999972
4599,49,34.99999999999997,2,75.86,31.023999999999972
4600,47,38.19999999999999,3,75.7,31.129999999999967
4601,47,38.19999999999998,5,75.7,31.159999999999968
4602,121,24.799999999999905,3,75.82,31.14799999999996
4603,98,27.09999999999999,4,76.12,31.057999999999964
4604,38,36.099999999999994,4,75.69,31.070999999999962
4605,41,32.79999999999998,2,75.21,31.08899999999997
4606,78,23.099999999999998,3,75.17,31.06299999999997
4607,26,37.29999999999999,4,75.04,31.04599999999997
4608,71,35.79999999999998,2,74.78,31.071999999999974
4609,39,32.99999999999997,6,74.47,31.07299999999997
4610,48,38.099999999999994,4,74.39,31.08099999999997
4611,83,31.60000000000001,5,74.58,31.09199999999997
4612,91,33.799999999999926,2,74.7,31.139999999999965
4613,96,33.299999999999955,4,74.69,31.230999999999966
4614,54,31.5,6,74.53,31.21699999999997
4615,51,34.8,3,74.4,31.259999999999973
4616,97,30.200000000000017,4,74.17,31.282999999999973
4617,104,29.50000000000002,5,74.42,31.287999999999975
4618,61,24.799999999999976,3,74.57,31.152999999999974
4619,45,35.39999999999996,3,74.39,31.140999999999973
4620,49,35.0,2,73.97,31.242999999999974
4621,71,32.79999999999997,4,73.5,31.289999999999978
4622,88,31.09999999999992,5,73.32,31.337999999999976
4623,70,35.89999999999999,4,73.33,31.456999999999976
4624,81,34.79999999999994,2,73.56,31.493999999999975
4625,59,33.999999999999986,4,73.01,31.548999999999975
4626,106,23.300000000000026,2,73.45,31.474999999999973
4627,67,33.19999999999999,2,73.18,31.47199999999997
4628,69,29.99999999999995,2,73.24,31.465999999999976
4629,53,34.599999999999994,4,73.29,31.49099999999997
4630,66,30.29999999999994,4,73.26,31.493999999999968
4631,103,29.599999999999937,4,73.53,31.556999999999967
4632,62,30.69999999999994,4,73.4,31.50999999999997
4633,60,30.89999999999997,2,73.28,31.461999999999968
4634,88,31.099999999999966,4,73.38,31.48199999999997
4635,50,31.89999999999999,4,73.3,31.489999999999974
4636,122,27.699999999999985,2,73.61,31.488999999999972
4637,75,29.4,2,73.53,31.466999999999974
4638,114,25.499999999999986,3,74.02,31.417999999999974
4639,71,35.8,4,74.39,31.44099999999997
4640,96,30.29999999999993,4,74.76,31.37399999999997
4641,62,30.699999999999967,5,74.46,31.403999999999975
4642,64,30.49999999999998,2,74.02,31.41799999999997
4643,52,31.699999999999967,3,74.17,31.372999999999966
4644,62,33.699999999999974,2,74.17,31.402999999999967
4645,104,32.499999999999986,4,74.51,31.368999999999968
4646,47,38.19999999999998,2,74.22,31.427999999999965
4647,46,35.29999999999999,2,74.1,31.469999999999974
4648,85,34.399999999999956,2,73.79,31.56099999999997
4649,117,25.199999999999932,4,74.42,31.497999999999976
4650,74,32.49999999999994,4,74.19,31.520999999999972
4651,85,31.399999999999984,2,74.47,31.492999999999974
4652,40,35.9,4,73.69,31.60099999999997
4653,69,35.999999999999964,2,73.77,31.622999999999976
4654,77,32.19999999999998,2,73.41,31.658999999999974
4655,69,35.99999999999996,4,72.93,31.736999999999977
4656,61,30.800000000000004,3,73.15,31.71499999999998
4657,122,27.69999999999986,5,73.51,31.70899999999998
4658,53,34.59999999999998,3,73.14,31.745999999999977
4659,102,26.699999999999964,2,73.0,31.75999999999997
4660,72,35.699999999999925,2,72.83,31.89699999999997
4661,62,27.700000000000003,2,72.62,31.82799999999997
4662,78,29.100000000000012,4,72.83,31.746999999999968
4663,90,33.89999999999998,4,73.27,31.73299999999997
4664,84,34.499999999999964,4,73.21,31.73899999999997
4665,86,28.299999999999955,2,73.58,31.671999999999972
4666,107,26.20000000000003,3,74.05,31.594999999999974
4667,69,32.999999999999986,2,74.26,31.60399999999997
4668,73,32.599999999999945,2,73.74,31.65599999999997
4669,78,32.09999999999996,2,73.95,31.694999999999972
4670,51,34.79999999999998,4,73.86,31.733999999999977
4671,84,28.499999999999986,2,74.29,31.630999999999975
4672,95,33.39999999999995,4,74.6,31.629999999999978
4673,115,31.39999999999998,4,75.21,31.68899999999998
4674,58,37.099999999999966,6,75.14,31.725999999999978
4675,103,26.599999999999998,4,75.45,31.634999999999977
4676,50,37.89999999999996,5,75.18,31.691999999999975
4677,97,33.19999999999996,2,75.21,31.718999999999973
4678,86,28.29999999999997,2,75.09,31.700999999999976
4679,106,32.29999999999993,2,75.39,31.700999999999976
4680,100,32.89999999999998,2,75.5,31.689999999999973
4681,107,26.200000000000024,4,75.64,31.675999999999977
4682,78,29.10000000000001,2,75.72,31.60799999999997
4683,37,36.19999999999999,4,75.24,31.685999999999975
4684,71,35.799999999999976,4,75.04,31.765999999999973
4685,73,32.59999999999993,4,75.15,31.754999999999974
4686,40,32.9,4,74.85,31.87499999999998
4687,59,33.99999999999995,2,74.58,31.93199999999998
4688,76,35.29999999999991,4,74.71,31.948999999999973
4689,65,33.40000000000001,4,74.49,31.940999999999978
4690,84,28.49999999999995,2,74.82,31.907999999999973
4691,95,27.399999999999945,3,75.04,31.88599999999997
4692,77,29.19999999999999,4,74.84,31.905999999999977
4693,62,36.69999999999997,4,74.76,31.943999999999974
4694,66,30.299999999999958,4,74.52,31.967999999999975
4695,111,25.799999999999926,3,74.66,31.923999999999968
4696,66,33.299999999999955,4,74.63,31.92699999999997
4697,109,31.99999999999997,2,74.92,31.957999999999974
4698,70,29.89999999999999,2,74.86,31.963999999999974
4699,106,26.29999999999997,2,75.43,31.876999999999974
4700,45,35.39999999999999,6,75.41,31.84899999999998
4701,103,26.59999999999996,4,75.97,31.732999999999976
4702,52,34.69999999999996,2,75.28,31.831999999999976
4703,36,36.29999999999998,4,74.66,31.923999999999975
4704,110,25.90000000000002,2,75.38,31.821999999999974
4705,64,24.49999999999999,4,75.61,31.738999999999972
4706,114,25.4999999999999,4,75.97,31.76299999999998
4707,51,31.79999999999997,4,76.22,31.707999999999974
4708,102,29.699999999999932,4,76.53,31.646999999999977
4709,88,28.09999999999993,4,77.02,31.59799999999997
4710,80,28.899999999999977,2,77.34,31.505999999999972
4711,90,30.899999999999952,5,77.41,31.49899999999997
4712,70,26.9,2,77.2,31.42999999999997
4713,85,31.399999999999935,4,77.09,31.410999999999976
4714,43,38.59999999999998,2,76.98,31.48199999999997
4715,50,37.89999999999996,2,76.97,31.512999999999973
4716,105,26.3999999999999,2,77.05,31.474999999999973
4717,73,32.59999999999997,2,76.74,31.50599999999997
4718,125,30.3999999999999,4,77.38,31.56199999999997
4719,58,34.09999999999996,2,77.51,31.548999999999968
4720,97,30.199999999999932,2,77.99,31.500999999999962
4721,93,30.599999999999937,2,78.21,31.478999999999964
4722,58,28.09999999999996,2,77.91,31.448999999999966
4723,21,34.8,4,77.42,31.437999999999967
4724,98,27.099999999999945,4,77.59,31.360999999999972
4725,63,33.599999999999966,3,77.63,31.356999999999967
4726,81,28.79999999999992,2,77.38,31.411999999999967
4727,32,39.69999999999999,6,77.03,31.47699999999996
4728,52,31.700000000000003,3,76.86,31.49399999999996
4729,107,26.199999999999935,4,77.4,31.409999999999958
4730,90,27.90000000000002,4,77.64,31.385999999999964
4731,74,35.49999999999994,5,77.35,31.44499999999997
4732,118,25.099999999999987,2,77.91,31.388999999999964
4733,47,35.19999999999998,2,77.78,31.431999999999967
4734,65,27.4,4,77.55,31.394999999999964
4735,72,29.69999999999999,4,77.77,31.372999999999966
4736,53,37.599999999999966,4,77.08,31.471999999999962
4737,91,30.79999999999999,2,77.24,31.48599999999997
4738,135,23.4,3,77.45,31.464999999999968
4739,60,36.89999999999996,4,77.34,31.47599999999997
4740,73,29.599999999999994,4,77.11,31.468999999999973
4741,82,28.699999999999953,2,77.31,31.44899999999997
4742,23,31.599999999999998,1,76.9,31.45999999999997
4743,53,31.599999999999994,4,76.91,31.458999999999964
4744,51,31.799999999999972,2,76.8,31.43999999999997
4745,75,23.399999999999995,2,76.51,31.348999999999975
4746,51,31.79999999999997,4,76.55,31.28499999999997
4747,62,33.69999999999999,2,76.71,31.268999999999973
4748,90,27.899999999999977,5,76.76,31.203999999999972
4749,61,30.799999999999983,2,76.2,31.259999999999973
4750,49,31.99999999999997,2,75.95,31.254999999999974
4751,84,28.499999999999986,2,75.94,31.22599999999997
4752,79,34.99999999999997,4,76.33,31.21699999999997
4753,91,30.79999999999996,4,76.55,31.164999999999967
4754,73,35.599999999999966,4,76.51,31.19899999999997
4755,98,27.1,4,76.8,31.109999999999967
4756,59,37.0,2,76.78,31.171999999999965
4757,96,30.299999999999997,2,76.52,31.19799999999997
4758,64,36.499999999999986,2,76.63,31.21699999999997
4759,42,35.69999999999999,5,76.03,31.30699999999997
4760,35,33.39999999999998,2,75.66,31.283999999999974
4761,75,35.39999999999996,3,75.79,31.360999999999972
4762,96,27.299999999999944,2,75.97,31.34299999999997
4763,93,27.599999999999987,2,76.0,31.279999999999973
4764,51,37.79999999999998,6,75.67,31.31299999999997
4765,42,35.699999999999974,2,75.23,31.386999999999972
4766,54,31.49999999999996,5,74.7,31.439999999999973
4767,114,28.499999999999922,2,75.15,31.39499999999997
4768,101,26.800000000000004,4,75.43,31.33699999999997
4769,41,32.8,2,75.06,31.34399999999998
4770,66,36.299999999999976,4,75.21,31.358999999999977
4771,103,26.600000000000016,4,75.4,31.33999999999998
4772,66,33.29999999999994,2,75.11,31.338999999999974
4773,114,25.50000000000002,2,75.1,31.27999999999997
4774,56,34.29999999999997,2,75.08,31.25199999999997
4775,33,33.59999999999999,2,74.38,31.32199999999997
4776,48,32.099999999999994,4,74.36,31.263999999999974
4777,60,30.900000000000006,5,73.99,31.24099999999997
4778,73,29.59999999999993,2,73.86,31.25399999999997
4779,71,32.79999999999999,2,73.51,31.258999999999972
4780,40,26.899999999999984,4,72.91,31.198999999999973
4781,68,36.09999999999995,4,72.52,31.297999999999973
4782,110,31.89999999999993,2,72.84,31.325999999999972
4783,40,38.89999999999998,2,72.87,31.352999999999973
4784,98,27.100000000000005,2,73.14,31.265999999999973
4785,92,30.69999999999994,2,73.33,31.24699999999997
4786,73,35.599999999999966,2,73.66,31.27399999999997
4787,66,33.29999999999997,2,73.73,31.26699999999997
4788,37,33.19999999999998,5,73.34,31.24599999999997
4789,42,26.699999999999996,4,73.11,31.17899999999997
4790,46,29.3,2,72.73,31.18699999999997
4791,97,27.19999999999995,2,72.75,31.184999999999974
4792,62,33.69999999999993,2,72.6,31.22999999999997
4793,39,35.99999999999998,4,72.37,31.222999999999974
4794,73,29.599999999999987,4,72.44,31.215999999999973
4795,109,31.99999999999998,2,72.42,31.27799999999997
4796,101,29.79999999999999,4,72.77,31.24299999999997
4797,78,29.099999999999973,4,72.46,31.213999999999974
4798,91,30.799999999999923,2,72.67,31.222999999999974
4799,78,29.1,4,72.39,31.250999999999973
4800,103,29.59999999999998,2,72.97,31.192999999999966
4801,47,38.199999999999974,6,72.41,31.308999999999966
4802,68,24.099999999999973,3,72.57,31.20299999999997
4803,77,35.199999999999974,2,72.98,31.19199999999997
4804,98,24.10000000000002,2,72.86,31.173999999999968
4805,70,29.89999999999994,3,72.92,31.22799999999997
4806,66,33.3,4,72.44,31.305999999999976
4807,105,29.40000000000001,2,72.98,31.281999999999975
4808,53,28.59999999999997,2,72.49,31.270999999999976
4809,65,36.39999999999999,2,72.26,31.353999999999978
4810,56,37.299999999999955,5,72.02,31.437999999999974
4811,60,33.89999999999999,2,71.72,31.46799999999998
4812,56,31.29999999999996,2,71.58,31.511999999999976
4813,69,32.99999999999998,5,71.42,31.527999999999977
4814,66,27.29999999999994,3,71.65,31.414999999999974
4815,65,33.399999999999935,3,71.8,31.369999999999973
4816,102,29.699999999999967,4,71.77,31.402999999999974
4817,113,25.599999999999973,2,72.17,31.33299999999997
4818,43,32.59999999999998,2,71.35,31.354999999999972
4819,103,26.599999999999934,2,71.8,31.279999999999973
4820,108,32.09999999999991,3,71.91,31.298999999999968
4821,47,29.2,4,71.45,31.28499999999997
4822,72,29.69999999999996,4,71.59,31.300999999999974
4823,46,38.29999999999999,4,71.84,31.335999999999977
4824,96,30.29999999999996,5,71.82,31.367999999999974
4825,36,36.3,4,71.55,31.394999999999982
4826,86,31.299999999999983,2,71.6,31.419999999999987
4827,45,32.39999999999999,4,71.73,31.346999999999984
4828,92,27.69999999999995,4,72.13,31.30699999999998
4829,84,28.49999999999995,3,71.9,31.32999999999998
4830,89,30.999999999999996,2,71.89,31.360999999999976
4831,70,29.89999999999996,2,71.85,31.30499999999998
4832,67,33.19999999999995,2,71.34,31.38599999999997
4833,63,30.599999999999955,5,71.5,31.33999999999998
4834,56,31.29999999999997,5,71.41,31.378999999999973
4835,96,30.29999999999997,5,71.65,31.384999999999977
4836,102,29.699999999999925,4,72.14,31.305999999999973
4837,81,28.799999999999955,4,72.04,31.285999999999976
4838,60,33.89999999999995,3,71.29,31.390999999999973
4839,57,37.19999999999996,3,71.26,31.393999999999973
4840,58,34.099999999999994,4,71.11,31.438999999999968
4841,92,30.699999999999985,4,71.21,31.458999999999968
4842,97,30.19999999999989,5,71.95,31.44499999999997
4843,38,24.099999999999994,2,71.8,31.36999999999997
4844,74,32.499999999999936,4,72.03,31.376999999999967
4845,71,29.8,4,71.99,31.44099999999997
4846,67,36.199999999999974,2,72.15,31.48499999999997
4847,56,31.300000000000004,2,72.09,31.46099999999997
4848,87,31.19999999999994,4,72.06,31.493999999999968
4849,75,32.400000000000006,3,72.2,31.50999999999997
4850,49,34.999999999999986,2,72.2,31.539999999999974
4851,52,31.69999999999996,4,71.88,31.571999999999967
4852,28,25.099999999999998,2,71.37,31.472999999999967
4853,40,32.899999999999984,3,70.86,31.493999999999968
4854,122,24.69999999999991,4,71.35,31.38499999999997
4855,51,34.79999999999997,2,70.88,31.46199999999997
4856,76,29.299999999999947,2,71.05,31.384999999999973
4857,84,28.499999999999957,4,70.93,31.366999999999972
4858,79,34.99999999999995,4,71.08,31.351999999999972
4859,90,27.899999999999963,5,71.56,31.27399999999997
4860,50,31.899999999999995,3,71.71,31.258999999999972
4861,90,24.899999999999906,2,71.86,31.153999999999975
4862,86,28.30000000000002,3,71.76,31.163999999999973
4863,91,27.8,2,71.74,31.165999999999976
4864,41,38.799999999999976,4,71.64,31.17599999999998
4865,61,36.79999999999995,4,71.83,31.186999999999976
4866,106,26.299999999999912,3,72.35,31.134999999999973
4867,97,33.19999999999997,2,72.18,31.181999999999967
4868,81,28.799999999999912,4,71.98,31.201999999999963
4869,73,32.59999999999996,2,72.3,31.199999999999964
4870,110,28.899999999999896,5,72.74,31.125999999999966
4871,93,33.59999999999992,4,72.64,31.195999999999966
4872,43,29.599999999999973,2,72.41,31.15899999999997
4873,83,22.6,4,72.1,31.129999999999967
4874,77,32.19999999999993,3,72.31,31.108999999999966
4875,60,33.899999999999935,5,72.58,31.111999999999966
4876,82,31.69999999999999,4,72.92,31.107999999999965
4877,90,30.9,5,73.22,31.107999999999965
